1558, 357102, 1,
1653, 357102, 3,
1745, 357102, 2,
2364, 357102, 2,
1530, 357102, 3,
1543, 357102, 3,
1554, 357102, 1,
1561, 357102, 4,
1653, 357102, 1,
1667, 357102, 1,
1744, 357102, 1,
2372, 357102, 2,
2514, 357102, 1,
1492, 357102, 3,
1530, 357102, 2,
1738, 357102, 2,
1744, 357102, 1,
2372, 357102, 1,
2514, 357102, 2,
1653, 357102, 1,
1735, 357102, 1,
1744, 357102, 1,
2372, 357102, 2,
1561, 357102, 3,
1571, 357102, 1,
1667, 357102, 1,
1742, 357102, 6,
2372, 357102, 7,
1541, 357102, 1,
1567, 357102, 1,
1492, 357102, 1,
2354, 357102, 1,
1550, 357102, 2,
1552, 357102, 3,
1561, 357102, 1,
1567, 357102, 1,
1569, 357102, 2,
2514, 357102, 3,
1543, 357102, 1,
1742, 357102, 1,
1744, 357102, 1,
2372, 357102, 3,
