2132, , 1,
1226, 410102, 1,
1672, 350201, 2,
2132, 410102, 1,
2135, 350201, 2,
2135, 410102, 12,
2703, 410102, 1,
1226, 350201, 1,
2132, 410102, 1,
2135, 350201, 3,
1226, 410102, 1,
1250, 410102, 1,
2132, 410102, 1,
2135, 350201, 1,
2703, 350201, 4,
2703, 410102, 4,
1226, 410102, 1,
1230, 350201, 1,
2132, 410102, 1,
2703, 410102, 2,
2132, 410102, 1,
2703, 410102, 1,
2132, 410102, 2,
2703, 410102, 1,
2132, 410102, 2,
2703, 410102, 2,
1250, 410102, 1,
1883, 350201, 1,
2132, 410102, 1,
2703, 410102, 1,
1250, 410102, 1,
2132, 410102, 2,
2703, 410102, 2,
1226, 410102, 1,
1250, 410102, 1,
2132, 410102, 2,
2703, 410102, 1,
1633, 350201, 1,
2132, 410102, 2,
2374, 410102, 1,
2132, 410102, 1,
2703, 410102, 2,
1250, 410102, 1,
2132, 410102, 1,
